"player_name","player_home_region","player_current_region","team_name","account_server","account_name","account_last_active"
"Peanut","KR","KR","Gen.G","BR","Ver você de novo","2017-05-26 00:11:49"
"Peanut","KR","KR","Gen.G","EUW","Wang Ho Hann","2018-05-18 22:08:39"
"Peanut","KR","KR","Gen.G","KR","XiaoHuaSheng7","2022-09-30 18:45:31"
"Peanut","KR","KR","Gen.G","KR","Jon Sn0w","2018-01-10 09:40:53"
"Peanut","KR","KR","Gen.G","KR","Hari2y Quinn","2017-05-25 14:36:43"
"Peanut","KR","KR","Gen.G","KR","???D","2017-05-25 14:33:20"
"Peanut","KR","KR","Gen.G","KR","4938850_DEL","2017-05-25 14:16:14"
"Peanut","KR","KR","Gen.G","NA","I WANT TO GO NA","2022-10-30 02:57:13"
"Peanut","KR","KR","Gen.G","NA","Wang Ho","2017-05-26 09:04:48"
"PerfecT","KR","KR","KT Rolster","KR","IIIllllllIlII","2022-11-02 17:34:15"
"PerfecT","KR","KR","KT Rolster","KR","???????","2021-12-10 18:34:35"
"Perkz","EU","EU","Team Vitality","BR","picksomeAPpls","2017-05-26 00:11:49"
"Perkz","EU","EU","Team Vitality","EUW","pleroma chronou","2022-11-01 21:16:29"
"Perkz","EU","EU","Team Vitality","EUW","C9 BMW","2021-05-17 22:57:53"
"Perkz","EU","EU","Team Vitality","EUW","ONEvsC9","2021-05-04 00:07:19"
"Perkz","EU","EU","Team Vitality","EUW","MainChickHotChic","2021-04-23 19:25:53"
"Perkz","EU","EU","Team Vitality","EUW","PetterFreyschuss","2021-04-22 13:16:13"
"Perkz","EU","EU","Team Vitality","EUW","dontc4mpmepls","2020-01-10 07:49:39"
"Perkz","EU","EU","Team Vitality","EUW","sweetnsalty","2018-07-09 17:47:33"
"Perkz","EU","EU","Team Vitality","EUW","G2 Perkz1","2018-04-07 16:41:49"
"Perkz","EU","EU","Team Vitality","EUW","RMvrNlFK5J","2018-01-31 18:26:26"
"Perkz","EU","EU","Team Vitality","EUW","Moonset Phoenix","2017-06-26 10:04:59"
"Perkz","EU","EU","Team Vitality","KR","Uma Jan","2019-05-05 02:48:50"
"Perkz","EU","EU","Team Vitality","KR","G2 YiSunSin","2018-10-26 23:27:23"
"Perkz","EU","EU","Team Vitality","KR","i love IGRookie","2018-09-26 05:22:28"
"Perkz","EU","EU","Team Vitality","KR","G2 ??","2018-05-09 08:32:07"
"Perkz","EU","EU","Team Vitality","KR","kimchiWarrior1","2017-09-30 13:23:01"
"Perkz","EU","EU","Team Vitality","NA","theclutchfact0r","2021-08-27 03:22:35"
"Perkz","EU","EU","Team Vitality","NA","banaana hat","2021-06-25 05:27:19"
"Perkz","EU","EU","Team Vitality","NA","agadmator","2021-03-29 19:09:39"
"Phantiks","OCE","OCE","MAMMOTH","EUW","Phantiks1","2019-11-04 00:00:00"
"Phantiks","OCE","OCE","MAMMOTH","KR","123ok","2017-09-18 09:30:05"
"Philip","NA","NA","FlyQuest","NA","TheRealPhilip","2022-08-29 02:13:47"
"Photic","CN","CN","Victory Five","KR","???","2022-10-30 15:17:20"
"Photic","CN","CN","Victory Five","KR","iowehriuwhen","2022-07-09 19:22:40"
"Photic","CN","CN","Victory Five","KR","2639443258459936","2021-06-27 13:37:49"
"Photic","CN","CN","Victory Five","KR","95140221del","2021-01-19 17:56:23"
"Photic","CN","CN","Victory Five","KR","77010514del","2020-12-21 16:05:24"
"Photic","CN","CN","Victory Five","KR","qiqi77","2020-06-23 18:48:53"
"PK","PCS","PCS","Beyond Gaming","EUW","Sirius blake","2021-10-07 10:09:35"
"PK","PCS","PCS","Beyond Gaming","KR","95601462del","2020-09-22 15:12:13"
"PK","PCS","PCS","Beyond Gaming","KR","26602065del","2018-12-29 10:02:18"
"Plasma","EU","EU","KOI","EUW","Bl?ws a bit","2022-09-21 16:29:46"
"Plugo","LLA","LLA","Globant Emerald","EUW","DoingItSideways","2018-05-04 15:19:57"
"Plugo","LLA","LLA","Globant Emerald","KR","2891407131502016","2022-05-12 21:04:18"
"Plugo","LLA","LLA","Globant Emerald","KR","20wins streak","2018-10-02 07:09:15"
"Pooh","RU","RU","RoX","EUW","Sontje Hansen","2022-11-01 19:35:58"
"Pooh","RU","RU","RoX","EUW","MSTFTEU","2021-11-11 11:36:39"
"Poome","NA","NA","Counter Logic Gaming","KR","2891408312944512","2022-05-21 18:16:03"
"Poome","NA","NA","Counter Logic Gaming","NA","CLG poome","2022-11-02 07:41:23"
"Poome","NA","NA","Counter Logic Gaming","NA","firedragon33","2021-11-28 00:30:17"
"Poppy","PCS","CN","LNG Esports","EUW","Jiayou RNG","2021-10-26 16:32:01"
"Poppy","PCS","CN","LNG Esports","EUW","2021Worlds0174","2021-09-30 23:30:19"
"Poppy","PCS","CN","LNG Esports","EUW","asdasdadsvnk","2021-09-28 14:38:08"
"Poss","KR","VT","CERBERUS Esports","KR","Shang xin ni","2022-10-27 14:35:33"
"Poss","KR","VT","CERBERUS Esports","KR","??? ???","2021-11-22 15:44:53"
"PowerOfEvil","EU","NA","Immortals","EUW","ThePowerOfDevil","2022-11-03 00:01:47"
"PowerOfEvil","EU","NA","Immortals","EUW","IMT PoE","2021-12-30 18:22:16"
"PowerOfEvil","EU","NA","Immortals","EUW","Diabolical PoE","2018-04-21 03:02:45"
"PowerOfEvil","EU","NA","Immortals","EUW","dfzsgsdhg","2017-09-15 18:44:40"
"PowerOfEvil","EU","NA","Immortals","KR","??? ?? mid","2017-09-28 21:38:45"
"PowerOfEvil","EU","NA","Immortals","NA","IMT PoE","2022-09-07 01:15:09"
"PowerOfEvil","EU","NA","Immortals","NA","Windwall Mid","2022-02-03 20:32:00"
"PowerOfEvil","EU","NA","Immortals","NA","Malevolent mid","2019-11-04 00:00:00"
"ppgod","CN","CN","Victory Five","KR","V5 R1ch","2022-07-17 21:14:48"
"ppgod","CN","CN","Victory Five","KR","2639439496856672","2022-01-11 18:51:54"
"ppgod","CN","CN","Victory Five","KR","88151139del","2020-09-11 19:52:08"
"Praedyth","OCE","OCE","Pentanet.GG","EUW","LostPhonePlsFind","2021-05-18 03:08:26"
"Praedyth","OCE","OCE","Pentanet.GG","EUW","UQMKWJHN","2021-04-28 16:33:44"
"Prince","KR","KR","Liiv SANDBOX","KR","?? ?? ???","2022-11-02 18:31:16"
"Prince","KR","KR","Liiv SANDBOX","KR","? ?","2022-07-04 17:26:29"
"Puff","CN","CN","ThunderTalk Gaming","KR","bwcx","2022-05-25 19:36:45"
"Puff","CN","CN","ThunderTalk Gaming","KR","2639432310449568","2022-01-11 18:17:02"
"Puff","CN","CN","ThunderTalk Gaming","KR","95140222del","2021-01-15 14:50:00"
"Puff","CN","CN","ThunderTalk Gaming","KR","wzywzyzzz","2020-08-17 19:01:08"
"Pyosik","KR","KR","DRX","KR","??? ???","2022-09-23 10:17:01"
"Qingtian","CN","CN","Top Esports","KR","waywardz","2022-07-11 16:46:08"
"Qingtian","CN","CN","Top Esports","KR","Turned to leave","2022-03-09 11:06:03"
"Qingtian","CN","CN","Top Esports","NA","I got smoke1","2022-10-15 01:47:53"
"Qingtian","CN","CN","Top Esports","NA","2022do my best","2022-09-29 02:38:07"
"QiuQiu","CN","CN","Anyone's Legend","KR","52510442del","2022-05-24 09:02:20"
"QiuQiu","CN","CN","Anyone's Legend","KR","2639441479886176","2022-01-12 05:34:25"
"QiuQiu","CN","CN","Anyone's Legend","KR","why me so diao","2020-12-08 09:20:53"
"Raes","NA","OCE","Chiefs Esports Club","NA","SmurfQueueInmate","2022-09-27 22:23:54"
"Raes","NA","OCE","Chiefs Esports Club","NA","HoIIow Mind","2022-09-27 04:51:15"
"Raes","NA","OCE","Chiefs Esports Club","NA","CHF Nachos","2022-09-26 06:30:42"
"Raes","NA","OCE","Chiefs Esports Club","NA","squimbus","2022-09-22 02:58:28"
"Raes","NA","OCE","Chiefs Esports Club","NA","FLAGGED 09974201","2022-09-14 12:30:14"
"Raes","NA","OCE","Chiefs Esports Club","NA","Zeratul","2021-09-14 03:39:13"
"Raes","NA","OCE","Chiefs Esports Club","NA","Raes","2021-02-26 00:19:09"
"Rafitta","EU","EU","KOI","EUW","Rafitta","2022-11-02 22:07:50"
"Rafitta","EU","EU","KOI","EUW","auto spacing","2022-10-03 08:26:49"
"Rafitta","EU","EU","KOI","EUW","KOI TheGrefg","2022-05-09 20:29:41"
"Ramune","JP","JP","Sengoku Gaming","EUW","Lurdinha","2018-05-07 01:29:33"
"Ramune","JP","JP","Sengoku Gaming","KR","95391569del","2021-11-03 18:03:23"
"Ramune","JP","JP","Sengoku Gaming","KR","????","2018-01-18 01:36:43"
"Ranger","BR","BR","FURIA Esports","BR","Ranger","2022-11-02 19:37:18"
"Ranger","BR","BR","FURIA Esports","BR","mente selvagem","2020-06-04 01:25:46"
"Ranger","BR","BR","FURIA Esports","BR","yJX3GsiBnP","2017-06-12 11:32:49"
"Ranger","BR","BR","FURIA Esports","EUW","feIp22","2018-05-06 23:26:25"
"Ranger","BR","BR","FURIA Esports","KR","2891407764350272","2022-05-18 15:44:50"
"Ranger","BR","BR","FURIA Esports","KR","felp22","2018-10-02 22:12:16"
"Ranger","BR","BR","FURIA Esports","KR","??? Karsa","2018-09-17 06:42:40"
"Rare","TR","TR","Team AURORA","EUW","Tanre","2021-11-15 16:21:47"
"Rascal","KR","KR","KT Rolster","EUW","No Surpr1ses","2021-10-30 20:27:30"
"Rascal","KR","KR","KT Rolster","EUW","Hirai92","2018-05-16 22:21:25"
"Rascal","KR","KR","KT Rolster","KR","??? ??","2022-11-02 12:04:28"
"Rascal","KR","KR","KT Rolster","KR","asdxzcz123","2022-09-10 02:40:02"
"Rascal","KR","KR","KT Rolster","KR","???????","2022-01-16 17:43:13"
"Rather","KR","CN","LNG Esports","EUW","LNGWIN","2021-10-15 15:05:37"
"Rather","KR","CN","LNG Esports","KR","???????","2022-10-13 19:19:48"
"Razork","EU","EU","Fnatic","EUW","Razørk Activoo","2022-11-02 17:54:39"
"Razork","EU","EU","Fnatic","EUW","Foquita Xikita","2022-09-23 23:33:30"
"Razork","EU","EU","Fnatic","EUW","G2 Argøs","2021-12-03 22:00:01"
"Razork","EU","EU","Fnatic","EUW","Golfilla","2021-09-06 15:21:18"
"Razork","EU","EU","Fnatic","NA","Foquita Activaa","2022-10-13 03:59:34"
"RedBert","BR","BR","FURIA Esports","BR","RedBert","2022-10-30 03:20:28"
"RedBert","BR","BR","FURIA Esports","BR","NimoTV RedBert","2021-01-31 23:24:03"
"RedBert","BR","BR","FURIA Esports","KR","2891407329273280","2022-05-18 10:59:47"
"Reheal","CN","CN","Team World Elite","KR","95280223del","2021-01-18 18:58:17"
"Reheal","CN","CN","Team World Elite","KR","89212156del","2020-12-06 17:27:26"
"Renyu","LLA","LLA","XTEN Esports","KR","mimol","2018-10-06 06:35:42"
"Rest","PCS","PCS","CTBC Flying Oyster","EUW","no15ff","2019-11-04 00:00:00"
"Rest","PCS","PCS","CTBC Flying Oyster","KR","ku a men","2022-04-19 06:11:51"
"Rest","PCS","PCS","CTBC Flying Oyster","KR","2028461del","2020-01-12 09:46:36"
"Rest","PCS","PCS","CTBC Flying Oyster","KR","GuluLingpo","2018-09-12 02:36:18"
"Reven","KR","NA","Cloud9","EUW","twitchpriiiiiime","2019-11-04 00:00:00"
"Reven","KR","NA","Cloud9","KR","C9 Reven","2022-06-03 16:57:02"
"Reven","KR","NA","Cloud9","NA","neveR AF","2022-11-02 22:08:12"
"Revenge","NA","NA","Immortals","NA","Revenge","2022-10-31 04:03:47"
"Revenge","NA","NA","Immortals","NA","kingdom of mine","2021-01-23 20:48:35"
"Revenge","NA","NA","Immortals","NA","REVENGE imt","2020-12-13 23:58:18"
"Revolta","BR","BR","INTZ e-Sports","BR","lvwzxl","2022-11-02 15:21:58"
"Revolta","BR","BR","INTZ e-Sports","BR","Saïnt Tropez","2020-10-01 21:56:16"
"Revolta","BR","BR","INTZ e-Sports","BR","bqnd8oP9ea","2019-03-16 13:14:08"
"Revolta","BR","BR","INTZ e-Sports","KR","watch watch","2018-05-19 13:56:07"
"Rhemio","TR","TR","Besiktas e-Sports Club","EUW","Rhemio","2022-07-11 11:11:03"
"Rhemio","TR","TR","Besiktas e-Sports Club","EUW","Rhemìo","2022-05-20 20:49:18"
"Rhemio","TR","TR","Besiktas e-Sports Club","EUW","2m2m2m1863010","2022-02-24 19:22:06"
"Rhemio","TR","TR","Besiktas e-Sports Club","EUW","2M2M eivorio mel","2021-09-06 00:24:08"
"Rhuckz","EU","EU","Fnatic","EUW","rhúckz","2022-10-20 19:42:28"
"Rhuckz","EU","EU","Fnatic","EUW","Glovo Worker","2022-07-30 16:01:22"
"Rhuckz","EU","EU","Fnatic","EUW","FNC Keria","2021-12-15 11:20:35"
"Rhuckz","EU","EU","Fnatic","NA","FNC rhuckz","2022-10-12 17:03:37"
"Rich","KR","CN","Victory Five","KR","Rich3","2022-11-01 06:29:32"
"Rich","KR","CN","Victory Five","KR","100780808del","2021-01-09 10:58:19"
"Rich","KR","CN","Victory Five","KR","FA Rich","2019-12-08 17:46:43"
"Richard","VT","VT","Saigon Buffalo","NA","p005","2022-10-03 05:10:18"
"Richard","VT","VT","Saigon Buffalo","NA","p005","2022-09-29 15:15:08"
"River","KR","NA","Golden Guardians","EUW","Icelandwinter","2021-10-16 10:30:30"
"River","KR","NA","Golden Guardians","EUW","Icelandboy","2021-05-20 16:44:40"
"River","KR","NA","Golden Guardians","KR","zuihouyinian1","2022-10-27 12:08:29"
"River","KR","NA","Golden Guardians","KR","la ji game","2022-04-18 14:04:03"
"River","KR","NA","Golden Guardians","KR","bai ri meng","2020-09-19 05:37:18"
"Robin","TR","TR","Besiktas e-Sports Club","EUW","beri hibiskus","2022-08-28 02:30:30"
"Robo","BR","BR","LOUD","BR","ROBOCA DE SACOLA","2022-11-02 17:49:18"
"Robo","BR","BR","LOUD","EUW","ROBOOOOO","2021-11-01 00:06:48"
"Robo","BR","BR","LOUD","EUW","É O ROBS","2021-05-09 12:29:25"
"Robo","BR","BR","LOUD","EUW","Coração de Lata","2019-11-04 00:00:00"
"Robo","BR","BR","LOUD","EUW","Mininu lindu S2","2019-09-23 21:38:45"
"Robo","BR","BR","LOUD","EUW","Mininu lindu S2","2019-09-18 01:31:39"
"Robo","BR","BR","LOUD","EUW","Mininu lindu S2","2019-09-18 00:25:18"
"Robo","BR","BR","LOUD","NA","ROBRONHA IS BACK","2022-10-03 16:47:44"
"Rodrigo","EU","EU","G2 Esports","NA","RODRIIIIIIIII","2022-10-12 03:45:38"
"RonOP","VT","VT","CERBERUS Esports","EUW","sihbaaaaaaaaaaa","2018-05-15 09:03:43"
"Rookie","CN","CN","Victory Five","EUW","7pogJg826MGnRHn4","2019-11-02 10:10:24"
"Rookie","CN","CN","Victory Five","KR","?????","2022-11-02 10:09:03"
"Rookie","CN","CN","Victory Five","KR","qweasdqweasdqw","2022-09-02 18:30:28"
"Rookie","CN","CN","Victory Five","KR","lllllzdlllll","2022-08-01 20:06:24"
"Rookie","CN","CN","Victory Five","KR","roookie","2022-05-09 05:19:58"
"Rookie","CN","CN","Victory Five","KR","2639431890560256","2022-01-07 09:26:59"
"Rookie","CN","CN","Victory Five","KR","EDG iBoy","2021-05-30 14:10:28"
"Rookie","CN","CN","Victory Five","KR","95190219del","2021-01-19 10:40:21"
"Rookie","CN","CN","Victory Five","KR","??2?????","2019-12-27 16:48:30"
"Rookie","CN","CN","Victory Five","KR","??2?????","2019-09-05 07:08:36"
"Rookie","CN","CN","Victory Five","KR","4463953del","2019-01-25 16:59:09"
"Rookie","CN","CN","Victory Five","KR","wpldklg04","2018-09-27 08:09:09"
"Rookie","CN","CN","Victory Five","KR","?????","2018-09-17 21:44:30"
"Rookie","CN","CN","Victory Five","KR","iG roooookie","2017-09-19 22:28:50"
"Rookie","CN","CN","Victory Five","KR","IG Rook1e",\N
"Rookie","CN","CN","Victory Five","KR","?????",\N
"Ruler","KR","KR","Gen.G","EUW","Gen G Ru1er","2021-10-30 21:41:44"
"Ruler","KR","KR","Gen.G","KR","Gen G Ruler","2022-09-28 16:43:48"
"Ruler","KR","KR","Gen.G","KR","95660171del","2020-08-26 07:39:26"
"Ruler","KR","KR","Gen.G","KR","Gen G RueL","2020-03-02 13:18:33"
"Ruler","KR","KR","Gen.G","KR","?????1","2020-01-07 15:32:45"
"Ruler","KR","KR","Gen.G","KR","????","2018-09-28 08:10:42"
"Ruler","KR","KR","Gen.G","KR","????","2018-09-26 05:57:37"
"Ruler","KR","KR","Gen.G","KR","Gen G ????","2018-09-13 06:50:46"
"Ruler","KR","KR","Gen.G","KR","??? Ruler","2018-01-10 04:25:16"
"Ruler","KR","KR","Gen.G","NA","gnghlgoeheho","2022-10-30 02:57:13"
"Ruler","KR","KR","Gen.G","NA","corejjoppa","2017-05-26 09:04:48"
"Ryan","KR","BR","KaBuM! e-Sports","KR","?? Ryan","2022-06-19 05:05:40"
"S0ul","NA","NA","TSM","NA","TSM FTX Soul","2022-09-05 01:11:06"
"SamD","KR","KR","Hanwha Life Esports","KR","HLE samD3","2022-10-26 06:32:36"
"SamD","KR","KR","Hanwha Life Esports","KR","hans sama in kr","2022-10-26 04:57:50"
"SamD","KR","KR","Hanwha Life Esports","KR","HLE SamD1","2022-10-24 11:27:19"
"SamD","KR","KR","Hanwha Life Esports","KR","2639434748601568","2022-01-04 16:11:22"
"Santorin","NA","NA","Team Liquid","EUW","ChatDisabler97","2021-10-16 21:11:35"
"Santorin","NA","NA","Team Liquid","EUW","JetlagIsAMyth","2021-10-01 18:39:14"
"Santorin","NA","NA","Team Liquid","EUW","2021Worlds0018","2021-09-15 07:38:53"
"Santorin","NA","NA","Team Liquid","NA","Santorin","2022-11-02 18:11:29"
"Santorin","NA","NA","Team Liquid","NA","TLHonda Santorin","2022-10-26 19:24:49"
"Santorin","NA","NA","Team Liquid","NA","HotGuy6Pack","2022-05-12 20:53:45"
"Scorth","TR","TR","Dark Passage","EUW","Scorth","2022-11-02 19:28:59"
"Scorth","TR","TR","Dark Passage","EUW","qxa","2022-05-25 18:13:35"
"Scout","CN","CN","EDward Gaming","EUW","See u Iceland","2021-11-05 21:12:33"
"Scout","CN","CN","EDward Gaming","KR","???","2022-09-25 17:35:18"
"Scout","CN","CN","EDward Gaming","KR","????","2022-09-01 18:06:33"
"Scout","CN","CN","EDward Gaming","KR","lazzl","2019-11-04 00:00:00"
"Scout","CN","CN","EDward Gaming","KR","14March","2017-05-25 14:33:20"
"Scout","CN","CN","EDward Gaming","NA","hihellohey3","2022-10-22 05:13:04"
"Seaz","EU","EU","KOI","EUW","el tiburón","2022-11-01 14:59:17"
"Seaz","EU","EU","KOI","EUW","seaz test acc","2022-08-26 12:08:54"
"Seaz","EU","EU","KOI","EUW","blq","2022-08-06 15:08:40"
"Seaz","EU","EU","KOI","EUW","Seaz","2022-07-08 21:31:12"
"Seaz","EU","EU","KOI","EUW","tambal","2022-04-30 20:38:05"
"Seaz","EU","EU","KOI","EUW","Austrian Random","2021-11-08 20:50:01"
"Secret","KR","JP","Rascal Jester","KR","kiseon","2022-11-02 18:22:13"
"Seiya","LLA","LLA","Isurus Gaming","EUW","t0pson","2019-11-04 00:00:00"
"Seiya","LLA","LLA","Isurus Gaming","EUW","LA1N","2018-05-05 09:15:45"
"Seiya","LLA","LLA","Isurus Gaming","KR","fang mu","2019-11-04 00:00:00"
"Seiya","LLA","LLA","Isurus Gaming","NA","StarRingChild","2022-09-14 04:51:33"
"Selfmade","EU","EU","Team Vitality","EUW","elegancko","2022-10-31 14:49:05"
"Selfmade","EU","EU","Team Vitality","EUW","2021McDonalds69","2021-09-12 18:43:23"
"Selfmade","EU","EU","Team Vitality","EUW","Liu Shi¯Yu","2021-09-10 15:38:34"
"SeongHwan","KR","TR","Fenerbahçe Esports","BR","IIIIlllIll","2020-05-17 22:03:39"
"SeongHwan","KR","TR","Fenerbahçe Esports","EUW","ucrihmsp","2022-07-20 15:43:10"
"SeongHwan","KR","TR","Fenerbahçe Esports","EUW","BJK SeongHwan","2019-03-10 18:37:38"
"SeongHwan","KR","TR","Fenerbahçe Esports","KR","SeongHw4n","2022-11-01 13:48:04"
"SeongHwan","KR","TR","Fenerbahçe Esports","KR","???? ? ??","2022-08-10 20:57:33"
"SeongHwan","KR","TR","Fenerbahçe Esports","KR","8325317del","2018-04-05 01:29:24"
"SeongHwan","KR","TR","Fenerbahçe Esports","KR","GUDAEGl","2017-05-25 14:35:36"
"Serin","TR","TR","Istanbul Wild Cats","EUW","SeRîN","2022-11-02 19:33:57"
"Serin","TR","TR","Istanbul Wild Cats","EUW","MSI MISSION","2021-05-04 23:02:15"
"Serin","TR","TR","Istanbul Wild Cats","EUW","midmidmid1","2020-12-21 19:57:28"
"Serin","TR","TR","Istanbul Wild Cats","KR","2960771200156896","2022-05-13 02:18:04"
"Serin","TR","TR","Istanbul Wild Cats","KR","SERINNNNNNNNNNN","2022-04-30 00:10:57"
"Serin","TR","TR","Istanbul Wild Cats","NA","SERIN1","2022-10-02 19:06:11"
"Sertuss","EU","EU","SK Gaming","EUW","SRTSS","2022-11-03 00:50:34"
"Sertuss","EU","EU","SK Gaming","EUW","Sertuss","2022-09-06 00:47:53"
"Sertuss","EU","EU","SK Gaming","EUW","Ssutres","2021-01-07 20:14:07"
"Shad0w","CN","CN","LGD Gaming","EUW","The Qiaang","2021-04-22 18:56:48"
"shanji","CN","CN","Oh My God","KR","return paradox","2022-11-02 02:56:59"
"Shanks","CN","CN","Team World Elite","KR","wdyl","2022-05-11 19:05:16"
"Shanks","CN","CN","Team World Elite","KR","2639445650703648","2021-08-10 13:16:33"
"Shanks","CN","CN","Team World Elite","KR","98133485del","2020-11-02 18:35:44"
"Shawi Katami","TR","TR","Galakticos","EUW","Shawi Katami","2022-10-31 02:31:55"
"ShiauC","PCS","CN","Ultra Prime","KR","wodewenti","2022-11-02 13:57:56"
"ShiauC","PCS","CN","Ultra Prime","KR","2639433795593760","2022-01-12 05:36:22"
"ShiauC","PCS","CN","Ultra Prime","KR","95160222del","2020-12-14 05:31:39"
"ShiauC","PCS","CN","Ultra Prime","KR","lagluckygame","2020-01-08 17:28:11"
"ShiauC","PCS","CN","Ultra Prime","KR","ShiaC","2019-01-13 11:02:11"
"Shiganari","EU","TR","Besiktas e-Sports Club","EUW","ad942392","2021-03-29 12:50:15"
"Shiganari","EU","TR","Besiktas e-Sports Club","EUW","msafnjweng","2020-08-15 17:13:19"
"Shlatan","EU","EU","Misfits Gaming","EUW","mmm01","2022-09-04 18:27:33"
"Shlatan","EU","EU","Misfits Gaming","EUW","hirit jg acc","2022-09-04 17:36:50"
"Shlatan","EU","EU","Misfits Gaming","EUW","cn666","2022-09-04 13:39:09"
"Shlatan","EU","EU","Misfits Gaming","EUW","Z7GzFpLAuKCysuMf","2018-08-29 13:45:17"
"Shogun","VT","VT","Saigon Buffalo","KR","2960772994205216","2022-05-19 06:47:50"
"Shogun","VT","VT","Saigon Buffalo","KR","asdqwezxcx","2022-05-02 08:47:16"
"Shogun","VT","VT","Saigon Buffalo","KR","FLAGGED 73077034","2022-04-30 08:42:56"
"Shogun","VT","VT","Saigon Buffalo","NA","shogun123","2022-09-29 16:42:02"
"ShowMaker","KR","KR","DWG KIA","EUW","dntmdgkrhtlvdjdy","2021-11-05 15:25:27"
"ShowMaker","KR","KR","DWG KIA","EUW","good bye iceland","2021-05-22 23:49:45"
"ShowMaker","KR","KR","DWG KIA","EUW","hangle","2019-11-04 00:00:00"
"ShowMaker","KR","KR","DWG KIA","EUW","Su Heo","2019-10-08 23:48:31"
"ShowMaker","KR","KR","DWG KIA","KR","MIDKlNG","2022-09-29 03:08:03"
"ShowMaker","KR","KR","DWG KIA","KR","DK ShowMaker","2022-09-28 17:33:46"
"ShowMaker","KR","KR","DWG KIA","KR","????????","2022-07-10 18:28:08"
"ShowMaker","KR","KR","DWG KIA","KR","asdmklasdfmkll","2019-11-16 16:04:54"
"ShowMaker","KR","KR","DWG KIA","NA","WWVWVVWVWVWVWVWW","2022-10-21 06:50:59"
"Shunn","PCS","PCS","CTBC Flying Oyster","NA","pig xu 4 jie","2022-10-16 04:38:35"
"Skash","RU","RU","CrowCrowd","EUW","WWYL","2022-11-03 00:20:09"
"Skash","RU","RU","CrowCrowd","EUW","XWing Pilot","2022-08-26 10:01:15"
"Sky (KR)","KR","KR","T1","BR","FLAGGED 50961218","2020-02-07 02:21:48"
"Sky (KR)","KR","KR","T1","KR","???","2021-05-25 06:05:53"
"Slay","VT","VT","GAM Esports","EUW","Yasunda hi","2019-11-04 00:00:00"
"Slay","VT","VT","GAM Esports","EUW","ISM da boon","2018-05-15 08:59:43"
"Slay","VT","VT","GAM Esports","KR","?? ???","2019-11-13 04:06:41"
"Slay","VT","VT","GAM Esports","KR","sup33","2019-09-29 10:54:06"
"SLT","EU","EU","KOI","EUW","F?GHT","2022-11-02 16:22:53"
"SLT","EU","EU","KOI","EUW","Lichip21","2022-07-04 19:13:04"
"Smlz","CN","CN","Team World Elite","KR","2639444193920320","2021-07-07 18:51:14"
"Smlz","CN","CN","Team World Elite","KR","95110225del","2021-01-09 16:11:15"
"Smlz","CN","CN","Team World Elite","KR","56421884del","2020-12-08 13:35:42"
"Smlz","CN","CN","Team World Elite","KR","10920801del","2018-12-05 21:31:32"
"SnowFlower","KR","KR","Nongshim RedForce","EUW","SUP WoIf","2019-01-08 18:28:55"
"SnowFlower","KR","KR","Nongshim RedForce","EUW","SUP SnowFIower","2018-04-28 11:20:14"
"SnowFlower","KR","KR","Nongshim RedForce","EUW","SUP SnowFIower","2018-04-28 11:20:14"
"SnowFlower","KR","KR","Nongshim RedForce","KR","SnowFlow2r","2022-11-01 13:42:20"
"SnowFlower","KR","KR","Nongshim RedForce","KR","JAG SnowFlower","2018-09-21 11:46:04"
"SnowFlower","KR","KR","Nongshim RedForce","KR","??????","2017-12-16 08:58:22"
"SnowFlower","KR","KR","Nongshim RedForce","KR","3312564_DEL","2017-05-25 14:13:59"
"SnowFlower","KR","KR","Nongshim RedForce","KR","until proven",\N
"SofM","CN","CN","Weibo Gaming","KR","BLG pengyou1","2022-08-18 16:08:34"
"SofM","CN","CN","Weibo Gaming","KR","2639442422695360","2022-01-06 18:16:43"
"SofM","CN","CN","Weibo Gaming","KR","95260224del","2021-01-05 08:47:32"
"SofM","CN","CN","Weibo Gaming","KR","ge ju tai xiao","2020-10-09 15:21:48"
"SofM","CN","CN","Weibo Gaming","KR","?????","2020-01-09 14:56:52"
"SofM","CN","CN","Weibo Gaming","KR","SSSnake JG","2018-05-15 17:14:53"
"SolidSnake","LLA","LLA","Infinity eSports","EUW","reset my blue","2021-10-07 08:17:58"
"SolidSnake","LLA","LLA","Infinity eSports","EUW","maleco","2021-05-10 22:21:40"
"SolidSnake","LLA","LLA","Infinity eSports","EUW","GAMARIQQ","2021-04-28 08:36:56"
"SolidSnake","LLA","LLA","Infinity eSports","KR","oftwofn04","2018-10-06 18:31:30"
"SolidSnake","LLA","LLA","Infinity eSports","NA","zSolidSnake","2022-11-03 00:26:36"
"Southwind","CN","CN","ThunderTalk Gaming","KR","2639432204224288","2022-01-11 18:22:50"
"Southwind","CN","CN","ThunderTalk Gaming","KR","95300224del","2021-01-18 16:47:26"
"Southwind","CN","CN","ThunderTalk Gaming","KR","buyaozhuawo1","2020-01-09 13:10:21"
"Sparz","TR","TR","Galakticos","EUW","reborn process","2022-11-02 19:47:27"
"Sparz","TR","TR","Galakticos","EUW","sparzm","2020-08-02 20:11:11"
"Spawn","NA","NA","Dignitas","NA","DIG Spawn","2022-11-02 04:19:17"
"Spirit","KR","KR","Kwangdong Freecs","EUW","FNC Sp1rit","2017-05-26 03:49:16"
